IQRAccX,IQRAccY,IQRAccZ,IQRGyroX,IQRGyroY,IQRGyroZ,IQRMagX,IQRMagY,IQRMagZ,KurtosisAccX,KurtosisAccY,KurtosisAccZ,KurtosisGyroX,KurtosisGyroY,KurtosisGyroZ,KurtosisMagX,KurtosisMagY,KurtosisMagZ,Label,MADAccX,MADAccY,MADAccZ,MADGyroX,MADGyroY,MADGyroZ,MADMagX,MADMagY,MADMagZ,MaxAccX,MaxAccY,MaxAccZ,MaxGyroX,MaxGyroY,MaxGyroZ,MaxMagX,MaxMagY,MaxMagZ,MedianAccX,MedianAccY,MedianAccZ,MedianGyroX,MedianGyroY,MedianGyroZ,MedianMagX,MedianMagY,MedianMagZ,MinAccX,MinAccY,MinAccZ,MinGyroX,MinGyroY,MinGyroZ,MinMagX,MinMagY,MinMagZ,RMSAccX,RMSAccY,RMSAccZ,RMSGyroX,RMSGyroY,RMSGyroZ,RMSMagX,RMSMagY,RMSMagZ,SkewAccX,SkewAccY,SkewAccZ,SkewGyroX,SkewGyroY,SkewGyroZ,SkewMagX,SkewMagY,SkewMagZ,StdAccX,StdAccY,StdAccZ,StdGyroX,StdGyroY,StdGyroZ,StdMagX,StdMagY,StdMagZ,VarianceAccX,VarianceAccY,VarianceAccZ,VarianceGyroX,VarianceGyroY,VarianceGyroZ,VarianceMagX,VarianceMagY,VarianceMagZ,meanAccX,meanAccY,meanAccZ,meanGyroY,meanGyroZ,meanMagX,meanMagY,meanMagZ
0.684776,0.25379799999999975,0.19154600000000066,0.046339000000000005,0.062585,0.022104999999999986,2.3451389999999996,0.9019779999999926,1.2217640000000074,-1.4011674439315758,-1.4821436937781325,-0.40798147585441713,-1.364941607671838,0.8477633377004841,-0.36157429280887143,-1.516542135360006,-1.2562119059456291,0.4521487948333287,0,2.8043658179388413,2.1866944598805675,1.3915333772338956,0.25842720359994675,0.15912324830555058,0.1295097515931199,9.762087560390404,3.878087842312754,0.646924582431627,-1.431806,5.219625,5.492578,0.708886,1.245529,0.757713,-3.427511,50.871475,-66.848175,-6.5053775,3.7375395,4.221193,0.32445250000000003,1.0748175,0.4904605,-11.815892999999999,48.255744500000006,-70.42621199999999,-8.63872,0.536328,1.259414,0.052673000000000005,-0.048255,0.138518,-20.925855,41.310522999999996,-71.90978199999999,6.315400018368565,3.796380728109296,4.230983766476973,0.46255383662084854,1.0046816062289752,0.5141416104019073,14.143689650188584,47.49064098923358,70.21167572093472,0.4351773717480181,-0.34508139096121837,-0.8423500303880861,0.19513922852014268,-1.5921215287910926,-0.42215484763649314,-0.052228352988481594,-0.47969802537653705,1.2783392914648464,2.6988913277702875,1.8119060330156933,1.421750989666576,0.2420949708948031,0.437234634810806,0.18758949955332432,6.546427344627873,3.6030171353997664,1.5978166960382487,7.284014399113666,3.2830034724786663,2.021375876617889,0.05860997493255556,0.1911741258781389,0.03518982034266666,42.85571097849155,12.981732477984337,2.5530181941385854,-5.709663999999999,3.336091,3.9849526666666666,0.9045501666666667,0.47869800000000007,-12.537473666666664,47.353767,-70.19349249999999
0.684776,0.25379799999999975,0.19154600000000066,0.046339000000000005,0.062585,0.022104999999999986,2.3451389999999996,0.9019779999999926,1.2217640000000074,-1.3787026866080618,-1.093215378607558,-1.2750726221977338,-1.1051778145727487,-0.37409578548615485,-0.05987453413408339,-1.531975501487467,-0.7134398218839113,-1.3884305780005424,0,3.354589894571752,1.2459900239487474,2.222193146099357,0.3484522929098254,0.43571307038330037,0.11154431921037819,8.95972473746734,0.8023657881274997,1.1644758126742079,-1.484481,5.377651,5.435115000000001,0.397291,-0.320434,0.047437,1.443162,45.459617,-65.10279,-6.984242,4.2858395,3.7016245,-0.124164,-1.34803,-0.36456,-5.682452,44.467443,-69.466247,-9.644336000000001,2.121371,1.259414,-0.5585319999999999,-2.035802,-0.5880029999999999,-15.513997,42.753688000000004,-70.338943,6.854285467531147,4.160777528431034,3.8952215047442214,0.33310734403292075,1.4593771625157996,0.37985459582121683,9.228414756591956,44.26527352145201,68.45084657093497,0.41456764281781416,-0.4770643655200817,-0.22809293711863754,0.1661659323485426,0.6928938223737665,0.7912637822655311,-0.1856055226036941,-0.4598400642992896,0.6526188409320964,2.9932311845349595,1.1139221257703191,1.4965168522899455,0.31559433635215245,0.5465238297015663,0.19289706459267913,6.372832965422986,0.8567459864457417,2.0871760285941967,8.959432924072557,1.2408225022806667,2.239562689187806,0.09959978513755553,0.2986882964316666,0.03720927752847222,40.613000005181924,0.7340136852908872,4.356303774338244,-6.166181666666668,4.008895999999999,3.596274166666667,-1.353179,-0.3272311666666667,-6.6746265,44.25698166666667,-68.4190185
0.684776,0.25379799999999975,0.19154600000000066,0.046339000000000005,0.062585,0.022104999999999986,2.3451389999999996,0.9019779999999926,1.2217640000000074,-1.4229010278051648,-1.3086450571048927,-0.5105153289128559,-1.591750153073972,-0.7073751480742168,-1.5228903377255703,-1.5942829379137597,-1.4973126528942093,-0.46394017807094867,0,3.5675790466800468,2.112149220334106,1.2530894646720603,0.3437146375205907,0.4193273506643763,0.2072952182881256,7.622453118828531,0.9360883539245071,0.6469245824316059,-1.896304,6.072005,5.784686,0.404482,1.935831,0.851191,-2.345139,47.624359000000005,-68.244483,-6.198904,3.4478265,4.247529999999999,0.13469899999999999,1.1995885,0.5268135,-10.9139165,46.8125815,-69.2044405,-9.155895,0.6847770000000001,1.91067,-0.24747,0.3712,0.37767399999999995,-17.317949,42.753688000000004,-70.86255600000001,6.362139136191904,3.930168131742818,4.511060739649009,0.2681205138008529,1.2539274480717242,0.6173978134961553,11.773011286868906,45.717487444922185,69.38371767812956,0.22316257602468775,-0.07485859639898257,-0.6293950145835147,-0.19008196149864393,-0.0381506151432285,0.41563055012895894,0.1444116768433601,-0.6479531719111751,-0.5584895367899458,2.599072575712387,1.8390082467459117,1.2957655045827798,0.25185892588405956,0.48547731056318866,0.1930967786100621,5.568685679106805,2.0815052719730383,0.8108671304810428,6.755178253820222,3.3819513315994723,1.6790082428666662,0.06343291854747221,0.2356882190716667,0.037286365909583334,31.01026019268922,4.332664197251551,0.6575055032945604,-5.807033333333333,3.473365833333333,4.320956,1.156134,0.5864245,-10.372730333333335,45.670077666666664,-69.37897933333333
0.684776,0.25379799999999975,0.19154600000000066,0.046339000000000005,0.062585,0.022104999999999986,2.3451389999999996,0.9019779999999926,1.2217640000000074,-0.8355791415639016,-1.4050406058841702,-1.33233042333195,-1.4059107935055442,-0.9477079814133034,-1.0477993444181801,-1.0624555406923646,-1.1898239660250238,-0.8895978063450025,0,1.2140414287421697,1.1820935748367014,0.6922165976047363,0.2935685826840758,0.3796455022860741,0.10443672417486238,5.349089439759673,1.872179673053449,0.646930512840507,-3.7351449999999997,6.354535,3.945845,-0.212049,-0.9457530000000001,-0.474817,0.721581,48.887126,-69.98986,-8.736888,5.499761,2.6744595,-0.49994150000000004,-1.81915,-0.5890679999999999,-4.5098825,46.3615925,-70.51348050000001,-9.821516,3.3137440000000002,2.121371,-0.8112699999999999,-2.259777,-0.781884,-16.055181,44.377246,-72.957015,8.119293741487171,5.313908652899366,2.943859545348546,0.5537122550671062,1.7769271773089073,0.6189132647312142,8.758465538392542,46.52599094282497,71.00326068637092,0.9559233792219635,-0.4607410975667453,0.49253880634254327,-0.05999377228376218,0.6271915389347993,-0.48044633721540736,-0.6301214658473844,0.21833423570186694,-0.9116536613185873,2.3963367010641865,1.241068203356966,0.721665003031661,0.22530671452766335,0.47968179729144406,0.11192264393181348,6.296254395333641,1.6453337913826758,1.1797488343141094,5.742429584867189,1.5402502853836875,0.5208003766006873,0.05076311561124999,0.23009462665275002,0.012526678224687504,39.64281941075819,2.7071232850656903,1.3918073120655001,-7.757609250000001,5.16695025,2.8540337499999997,-1.7109575000000001,-0.60870925,-6.08834125,46.49688925,-70.993459
0.684776,0.25379799999999975,0.19154600000000066,0.046339000000000005,0.062585,0.022104999999999986,2.3451389999999996,0.9019779999999926,1.2217640000000074,-0.9970415908443369,-1.692954377022151,-0.485159510543709,0.51591780458737,-0.5917641095275035,-0.5514596361767632,-1.4914179091738167,-0.7034353356484262,-1.49645278951334,0,2.7369200191156953,1.8814096131647515,0.9229554634729814,0.3486494790048866,0.5918755620584953,0.13365584869717076,9.360906519579423,0.6686365506205153,3.1052495599690464,0.239432,5.5500419999999995,5.933134,0.709951,2.0929599999999997,0.8232280000000001,-2.345139,49.608707,-67.371788,-6.945933,4.05359,4.0392245,0.327515,1.0468540000000002,0.7032499999999999,-14.161032000000002,48.436139499999996,-71.47343799999999,-9.395327,1.6808150000000002,2.90192,-1.066138,0.381054,0.420551,-20.565065,47.263568,-73.65516600000001,6.617225588808714,4.039237933477716,4.244582546934916,0.6142886483871677,1.200241811004627,0.681000338129872,14.721664611885563,48.38154726787105,70.8788519469676,0.6576928218149898,-0.18806286042548861,0.6439506536307626,-1.3819462989586946,0.5816955170909687,-0.7758060477394204,0.2914644450225207,0.148466783692521,0.36199506362710715,3.3718585573063615,1.53563439138238,0.9685426266663774,0.587806709889021,0.5633582968756797,0.1321681928335592,6.98622740920283,0.7321520633419041,2.536149579975877,11.369430130480138,2.3581729839963326,0.9380748196698055,0.3455167281905556,0.31737257065866653,0.01746843119688889,48.80737341309689,0.5360466438558075,6.432054692011817,-5.693702166666667,3.7359430000000002,4.132602833333333,1.059815,0.6680516666666666,-12.958396333333333,48.376007166666675,-70.83346383333333
0.684776,0.25379799999999975,0.19154600000000066,0.046339000000000005,0.062585,0.022104999999999986,2.3451389999999996,0.9019779999999926,1.2217640000000074,-0.6397942629797111,-1.5656923073477609,-1.4813153701330568,-0.5197703680320291,-1.2628252267894289,-0.2904950644539528,-1.3225858036135207,-0.3689410298268778,-1.565089148571061,0,2.4209841580621325,0.9442545269440331,1.3986335592583186,0.26020410235882563,0.4686831785184282,0.23690797369944722,8.291088186846828,1.069817591431481,0.5175408520270565,-2.432633,4.750338,5.27709,0.3901,-0.978511,-0.025268000000000002,1.082372,53.938198,-74.178787,-8.241263,4.113448,3.85965,-0.289815,-1.3031549999999998,-0.777357,-6.855021000000001,50.871475,-74.7024,-9.874191999999999,1.618563,2.916286,-0.690094,-1.79931,-0.937149,-14.972810999999998,49.608707,-75.226013,7.72005741589083,3.6508278005036066,4.255556592830743,0.442091245556842,1.4206696508499785,0.7146731888551577,8.588787262113831,51.18206097377506,74.70346006438007,0.889939349053365,-0.42928613148748446,0.016753619545967643,0.7504743272710996,-0.053802101128986986,1.1155625214110105,-0.14277790576877863,0.9889425069536919,-3.4788629506000353e-07,2.6709112732955096,1.2275947288207785,0.8860495988867892,0.3611504741985534,0.2881165880671226,0.3244267201334687,5.783238596719813,1.4989114101930632,0.3980071750455742,7.133767029817039,1.5069888182285605,0.7850838916874402,0.13042966501383998,0.08301116831944,0.10525269673656001,33.445848666589754,2.2467354156069574,0.15840971138775833,-7.243308600000001,3.4382488,4.1622924,-1.3911474,-0.6367928,-6.349914799999999,51.160107800000006,-74.7023998
0.684776,0.25379799999999975,0.19154600000000066,0.046339000000000005,0.062585,0.022104999999999986,2.3451389999999996,0.9019779999999926,1.2217640000000074,-1.5079550805059176,-1.4533413049680743,-0.1685798585323406,-1.0968177334267988,-1.7362461118525303,-1.7688296396463588,-1.1908465315465844,-1.2546587822191098,-0.7171159393603914,0,4.323693575999046,1.1217472167368676,0.6602680023981581,0.17846972465483033,0.8761660200591629,0.22308863842075646,4.279271848328183,1.6047256458461192,0.7763201736539155,-0.914632,5.0855440000000005,4.616256,0.515804,1.72597,0.9806229999999999,-5.9530449999999995,50.149894,-69.466247,-6.153412,4.328937000000001,4.146969,0.373589,1.0199559999999999,0.666365,-15.874787,48.526336,-70.164405,-9.069699,1.513213,2.3416490000000003,0.150146,0.428991,0.515894,-18.761112,46.722384999999996,-71.386169,6.271683424731912,3.9738389151001834,4.023762446708106,0.3916828664503976,1.1965325868543655,0.7631125516294435,14.871183542025317,48.39700412662154,70.20255574199427,0.273527651788755,-0.47520977647227597,-1.1866709687452193,-0.4572648164158822,0.05990605457936696,0.23558305521147177,0.5886904563199458,0.05196182128360588,-0.7192138889820701,3.1060595196662666,1.423194891619191,0.8345389809348871,0.1332632232367205,0.5513619534957414,0.2030296734564679,4.917087759088666,1.2041972817598632,0.675082447881561,9.647605739709439,2.0254836995309606,0.6964553106998398,0.017759086667440003,0.30400000376264,0.04122104830383999,24.177752030579605,1.4500910933978435,0.4557363114377605,-5.448523400000001,3.7102442000000004,3.9362684000000003,1.0619276000000002,0.7356084,-14.034755,48.382020600000004,-70.1993098
0.684776,0.25379799999999975,0.19154600000000066,0.046339000000000005,0.062585,0.022104999999999986,2.3451389999999996,0.9019779999999926,1.2217640000000074,-1.089767795290729,-0.5782233238651382,-1.553335773491364,-1.3052536501345917,-1.6078940088044635,-1.2046851168575043,-0.9257732731075925,-1.145226647322947,-1.234843824843719,0,1.1998418059944327,0.9584548909928788,1.4767296311181015,0.3798426883811352,1.1055705439307535,0.1310887229558283,6.953816568208016,3.2094498090900343,3.10525104257124,-0.8380129999999999,5.573986,4.616256,0.18823,-0.41923900000000003,0.152633,1.803953,55.381358999999996,-71.386169,-9.639548,4.348091999999999,3.620217,-0.482897,-1.164935,-0.883352,-2.886325,51.593055,-73.65516600000001,-10.448829,1.585042,2.164469,-0.739097,-2.374295,-0.97177,-21.10625,48.706733,-75.749626,8.147701618931364,4.225128074413106,3.5025490983312997,0.5143179844281163,1.563863645670939,0.7387598634986878,10.72737926645347,51.61229163488227,73.98765202243433,0.7452037303826166,-0.7830816181923265,-0.09046127502016035,0.4813840496973986,-0.16097876652275359,0.6910233969798102,-0.735992191341857,0.35993139799313756,0.28128683748160366,3.760488984441486,1.3538428698013074,0.9295324186513131,0.3534214532529682,0.7541651796845569,0.44583045170261754,8.281225014708937,2.38885886750619,1.6462207286395862,14.14127740210576,1.8328905161118398,0.86403051732376,0.12490672361944,0.56876511824864,0.19876479166535999,68.57868774424104,5.706646688862957,2.7100426874026504,-7.2279848,4.0023514,3.3769542,-1.3700016000000002,-0.5890682,-6.8189426,51.5569782,-73.9693356
0.684776,0.25379799999999975,0.19154600000000066,0.046339000000000005,0.062585,0.022104999999999986,2.3451389999999996,0.9019779999999926,1.2217640000000074,-1.047466997613915,-1.1994315822500246,-1.3565915654365837,-1.3685315379562275,-1.2892763490198393,-1.6282351471958623,-1.6503338559633385,-0.7868287034226609,-1.555310689403863,0,2.0056546442799577,0.9407044359318223,1.604523270643301,0.34292441053812717,0.8581998463753122,0.29988669203823726,8.023633418338399,1.7384541420520017,1.8113944646969338,-0.804493,6.574813000000001,5.554831,0.786385,2.012797,0.757979,-5.77265,50.330290999999995,-66.324562,-6.718472,5.937923,4.113448,0.340831,0.9808064999999999,0.458236,-17.5885425,46.361593,-68.419017,-8.131124,1.55631,2.700797,-0.00938,0.142963,0.20962600000000003,-23.090598999999997,45.098827,-70.164405,6.239304374504367,5.296912576728495,4.176343930531165,0.47635637978985856,1.2119346294175688,0.5344683758750371,17.56269739930692,46.999007175676255,68.43363599736949,0.6988290733096227,-0.7180274498408061,-0.008285228912920628,0.08992500383895122,0.15429071814876763,0.10999228188739908,0.24673217704209333,0.7745077017522082,0.13530271870668764,2.732561086582309,1.9734957440648941,1.039881699345558,0.2774523657671809,0.6457836354601585,0.21482275404110607,6.981761570049926,1.8416433560934464,1.414370289961196,7.466890091903888,3.8946854518422502,1.0813539486338055,0.07697981526980555,0.4170365038281389,0.046148815653805554,48.744994621026,3.391650251043133,2.0004433171249176,-5.609102333333333,4.9155465000000005,4.044810833333333,1.0255481666666666,0.48939516666666666,-16.115313999999998,46.962911166666665,-68.41901849999998
0.684776,0.25379799999999975,0.19154600000000066,0.046339000000000005,0.062585,0.022104999999999986,2.3451389999999996,0.9019779999999926,1.2217640000000074,-0.8311050247326492,-0.7882953883547752,-1.9063284264332077,-1.836606375674042,-0.7099762263109466,-1.230356779061141,-1.6906983830877633,-1.7045286200266851,-1.7822080199756671,0,0.6247700574804798,0.3443328826457081,1.253089464672061,0.1451067269317988,0.12062599909983446,0.3399636539077716,5.482817194664442,4.279270365725965,1.9407796777036976,-5.784686,5.511733,4.788647,-0.42404,-0.385949,-0.11608399999999999,-1.082372,56.102939,-73.30609100000001,-8.305909,5.11667,3.8979589999999997,-0.539357,-1.366406,-0.6299485,-5.231464000000001,52.855824999999996,-74.7023955,-8.892517999999999,3.61064,2.700797,-0.669321,-1.490911,-0.9669770000000001,-12.086486,47.624359000000005,-76.971397,7.915917300571993,4.893520922841216,3.9335946102900587,0.552844941557079,1.235801767312622,0.6655357697543386,7.467908488594448,52.478215602834105,74.93707385593069,0.9522195762655155,-0.966764819031763,-0.06371047016718175,-0.04213497956369469,1.0972323420333892,0.3493758018113735,-0.21003741308464102,-0.19706876219227729,-0.15699182594012878,1.214111033725808,0.7289172886114635,0.9330184034426919,0.10376977668708508,0.4462496625981918,0.31598591576563984,4.567912580945344,3.5243515926155813,1.5726622093112312,1.4740656022147502,0.5313204136366877,0.8705233411627498,0.010768166553687505,0.19913876136900005,0.09984709896225004,20.865825347158754,12.421054148371985,2.473266424595683,-7.8222555,4.83892825,3.8213405,-1.152418,-0.5857395,-5.9079465,52.359736999999996,-74.92056975
