45252165458585,-3.811763,-0.785338,-11.301208,-0.003790,0.102019,-0.024398,-0.528886,-7.276139,17.957532
45252165458585,-3.787820,-0.335205,-11.528669,-0.253864,0.251159,0.115420,1.057772,-7.808539,17.102411
45252165458585,-3.581908,-0.328022,-10.942060,0.015918,0.140369,-0.023599,0.176295,-6.566272,17.615484
45252165458585,-3.366419,-0.158025,-11.624442,-0.060782,0.232782,0.093849,0.000000,-6.388805,17.786508
45252165458585,-3.024031,-0.332811,-11.224590,0.316327,0.460220,0.124209,0.000000,-5.678938,17.444459
45252165458585,-3.150930,-0.069435,-11.756130,-0.021367,0.023721,-0.198571,-0.352591,-7.098672,16.418315
45252165458585,-3.014454,0.031126,-11.385009,0.081965,0.265540,0.134329,-0.705182,-6.388805,17.102411
45252165458585,-2.808542,-0.402246,-12.029083,0.102206,0.145429,0.072277,-1.410363,-4.969070,16.418315
45252165458585,-2.856428,-0.301685,-11.820776,-0.015508,0.117998,-0.011614,-0.881477,-5.856405,19.325725
45252165458585,-2.803753,-0.474076,-11.969224,-0.094605,0.104682,0.123410,-1.762954,-7.098672,19.154701
45252165458585,-2.423056,-0.624918,-11.895001,0.198347,0.178187,0.086658,-3.349613,-6.566272,19.667772
45252165458585,-2.980933,-0.591398,-11.823171,-0.111383,0.155283,0.005963,-1.586659,-5.856405,19.325725
45252165458585,-3.069523,-0.323234,-11.614865,-0.326303,0.222662,0.416362,-2.115545,-4.614137,19.496749
45252165458585,-2.901920,-0.624918,-11.317969,0.050273,0.321733,0.199844,-3.349613,-5.501471,19.667772
45252165458585,-2.904315,-0.687171,-11.274870,0.288363,-0.164035,-0.092576,-3.702203,-6.566272,19.325725
45252165458585,-2.344043,-0.890688,-11.880635,-0.195008,0.435718,0.240058,-5.288862,-4.259203,20.180845
45252165458585,-2.396718,-0.636890,-11.523880,-0.101796,0.096427,0.151640,-5.817748,-5.856405,18.641628
45252165458585,-2.332071,-0.237038,-12.002745,0.177574,0.307618,0.522358,-5.994043,-5.678938,18.128555
45252165458585,-2.463759,-0.213095,-11.844719,-0.039477,0.144631,0.021409,-9.872543,-5.324004,20.864942
45252165458585,-2.262636,-0.409429,-12.108096,0.111527,0.284182,0.301845,-7.228111,-4.436670,20.009820
45252165458585,-2.030386,-0.263376,-12.146405,-0.237353,0.164072,0.125807,-9.696248,-5.501471,19.667772
45252165458585,-2.717557,-0.136476,-10.939665,-0.209389,-0.030076,-0.390854,-9.519952,-4.969070,18.812652
45252165458585,-1.606591,-0.605764,-12.457667,-0.502075,0.386716,0.289328,-9.343657,-6.566272,16.247291
45252165458585,-1.654478,0.203518,-11.435291,-0.061581,0.277524,0.744469,-11.459201,-6.921205,13.168857
45252165458585,-0.984067,0.928998,-11.703454,-0.410194,0.139570,1.256070,-17.100654,-6.566272,11.116568
45252165458585,-0.416612,1.395891,-10.757697,0.092884,-0.046055,1.575920,-22.036924,-2.662002,11.458616
45252165458585,1.149275,3.330504,-11.298814,0.195151,0.763026,1.693634,-28.559854,2.839469,9.919399
45252165458585,1.829263,2.358409,-12.076970,0.879328,0.094562,0.658714,-34.025012,6.211338,9.748375
45252165458585,2.128554,1.829263,-12.144010,0.043882,0.841590,0.474953,-35.964260,13.487478,11.287592
45252165458585,4.482174,1.541944,-11.940493,-0.457599,1.250658,0.110094,-36.845737,16.149478,7.696085
45252165458585,7.400855,0.074224,-11.844719,0.420991,1.215237,0.626223,-39.842761,16.681880,-6.156868
45252165458585,8.238868,2.327283,-9.946022,0.015385,1.600603,0.333537,-41.429420,20.763616,-10.774519
45252165458585,8.258023,1.130121,-7.678596,-0.471182,0.946254,0.253108,-37.550918,23.248151,-23.430303
45252165458585,8.167038,1.453354,-6.866920,-0.682906,0.517745,0.851529,-36.316852,24.845354,-25.995664
45252165458585,7.867748,1.527578,-5.928346,-0.761471,0.314010,0.538337,-35.964260,26.974954,-26.679761
45252165458585,9.653914,-0.134082,-6.273128,-0.401406,0.115069,0.285333,-34.553897,31.944025,-24.969520
