145201915825,-4.343303,8.739282,-0.770972,0.20017,0.04598,-0.113764,-18.219924,35.177085,-49.045265
145201915825,-4.24753,8.811112,-0.852379,0.208426,0.025474,-0.119623,-19.302297,35.177085,-50.441574
145201915825,-4.233164,8.739282,-0.737452,0.198306,0.052372,-0.11696,-18.761112,35.718269,-49.219802
145201915825,-4.271473,8.820689,-0.881111,0.202833,0.04385,-0.105774,-17.678739,35.357479,-48.870727
145201915825,-4.257108,8.787168,-0.828436,0.211089,0.016951,-0.122819,-17.498344,34.094711,-48.347114
145201915825,-4.180489,8.820689,-0.785338,0.212687,0.03293,-0.120422,-18.941507,34.455501,-48.696189
145201915826,-4.237953,8.763225,-0.761395,0.199638,0.049975,-0.118558,-17.498344,35.898666,-49.394344
145201915826,-4.257108,8.78238,-0.847591,0.204431,0.052372,-0.113231,-19.663087,35.177085,-49.045265
145201915826,-4.295417,8.772803,-0.818859,0.211888,0.03293,-0.115362,-17.678739,35.718269,-50.267036
145201915826,-4.266685,8.801534,-0.847591,0.220144,0.028669,-0.112699,-18.941507,35.177085,-50.441574
145201915826,-4.223587,8.787168,-0.818859,0.203899,0.053703,-0.127613,-18.761112,34.635898,-48.870727
145201915827,-4.242742,8.806324,-0.852379,0.206828,0.032132,-0.120955,-18.941507,34.455501,-49.394344
145201915827,-4.252319,8.796746,-0.852379,0.205763,0.040121,-0.111633,-17.859134,35.898666,-48.347114
145201915827,-4.242742,8.78238,-0.833225,0.208426,0.019348,-0.118291,-18.941507,35.177085,-48.347114
145201915827,-4.252319,8.796746,-0.804493,0.203366,0.047844,-0.1119,-18.941507,36.981037,-48.696189
145201915827,-4.290628,8.78238,-0.823647,0.204431,0.046513,-0.115096,-19.302297,36.620246,-48.696189
145201915827,-4.223587,8.777591,-0.770972,0.206562,0.051573,-0.119623,-19.302297,36.620246,-48.696189
145201915828,-4.252319,8.791957,-0.881111,0.205497,0.034262,-0.117226,-19.663087,35.898666,-49.394344
145201915828,-4.21401,8.796746,-0.794915,0.206828,0.034528,-0.125216,-18.400321,36.079059,-47.474422
145201915828,-4.185278,8.801534,-0.809281,0.203632,0.040654,-0.115895,-18.761112,36.800643,-48.521652
145201915828,-4.261896,8.811112,-0.857168,0.207627,0.040121,-0.116161,-19.482692,36.079059,-48.172573
145201915828,-4.237953,8.820689,-0.842802,0.211089,0.0308,-0.118558,-18.039529,35.357479,-47.474422
145201915829,-4.257108,8.787168,-0.804493,0.207361,0.035594,-0.122553,-18.580717,35.177085,-49.045265
145201915829,-4.257108,8.835055,-0.857168,0.209491,0.033197,-0.119357,-18.941507,35.898666,-49.045265
145201915829,-4.218798,8.8159,-0.861956,0.199904,0.042518,-0.120955,-19.121902,36.800643,-49.917957
145201915829,-4.266685,8.734494,-0.81407,0.212687,0.038523,-0.1119,-19.843482,36.800643,-48.521652
145201915829,-4.218798,8.839843,-0.876322,0.206029,0.04092,-0.114829,-18.941507,35.537876,-47.64896
145201915829,-4.223587,8.763225,-0.871534,0.210823,0.032664,-0.126015,-18.941507,36.259456,-48.696189
145201915830,-4.281051,8.78238,-0.861956,0.207361,0.039588,-0.116693,-19.121902,34.635898,-46.427192
145201915830,-4.290628,8.748859,-0.842802,0.204165,0.051839,-0.109503,-19.302297,34.816295,-49.394344
145201915830,-4.199644,8.858998,-0.890688,0.219878,0.01056,-0.115628,-18.039529,34.996688,-48.870727
145201915830,-4.233164,8.78238,-0.818859,0.22121,0.018549,-0.116161,-19.121902,35.357479,-47.125343
145201915830,-4.357669,8.56689,-0.474076,0.217215,-0.031785,-0.124683,-18.761112,34.996688,-48.172573
145201915830,-4.084716,8.926039,-0.407035,0.132791,-0.188115,-0.123085,-18.761112,36.079059,-49.568881
