5.001115714296885950e-02
4.139171740582007347e-02
1.328007650264707296e-01
4.771151948408304533e-03
1.106423375402767854e-02
5.516970610477508336e-03
7.621018591964983102e-01
8.873176266115374577e-01
5.127153061541732670e-01
